student_id,current_cgpa,education_level,study_style,parent_education,screen_time,sleep_time,ads_marks,ads_attendance,ads_interest,ads_assignments,ads_quizzes,ads_participation,ads_performance,ds_marks,ds_attendance,ds_interest,ds_assignments,ds_quizzes,ds_participation,ds_performance,am_marks,am_attendance,am_interest,am_assignments,am_quizzes,am_participation,am_performance,java_marks,java_attendance,java_interest,java_assignments,java_quizzes,java_participation,java_performance,dbms_marks,dbms_attendance,dbms_interest,dbms_assignments,dbms_quizzes,dbms_participation,dbms_performance,study_efficiency,overall_attendance,overall_interest
151,7.375739275518815,btech3,kinesthetic,phd,23,11,84.20710996133309,81.30552418527462,10.0,66.19519777803167,61.81131036431433,46.2153691349182,107.27547746146752,60.2514453320581,61.05148037436267,7.057768263257286,51.37739080758854,42.57579666626947,33.465205415950585,77.68230515598259,71.56082483942915,63.29781997547547,10.0,63.49414312091337,54.81608431370459,42.20549443679251,95.360210043607,65.96576420870385,68.17673531102795,10.0,49.26861523501793,41.987535601883536,36.44808048947451,90.52774890232513,67.96378589405182,57.67272185778838,10.0,52.99035958215439,51.9348365940671,35.613370757838624,90.22611034139048,0.4583333333333333,66.30085634078583,9.411553652651458
152,7.519672314245463,btech1,kinesthetic,high_school,23,4,67.79817652834072,80.36792760289069,10.0,45.3330554525282,41.6586898192357,42.30236095951983,94.27841068296809,65.89731820032392,66.88170315708612,10.0,68.26324234470957,46.02348305865334,41.11870685382772,93.56644703775984,66.71923135622251,67.73718218710694,10.0,55.52562077815314,46.520337414065956,38.588583913563006,92.31574092745394,78.3467371153099,60.247872316852195,10.0,55.65439528685927,49.905797014382934,37.61875588983505,95.24708538636595,79.9816983820175,69.60727250946697,9.439547884344563,73.55701779949376,52.78605668558907,38.55898086022604,100.1449659314432,0.16666666666666666,68.96839155468058,9.887909576868912
153,5.979962917632264,btech1,kinesthetic,bachelors,9,4,70.46014247630069,63.63718215323178,7.823551079919488,55.37719962431522,48.83824797271828,30.389816178616883,86.3781820158033,52.632334683154525,54.6530849291263,8.37579332149931,40.77719542631733,37.27861951959148,33.58944033667593,74.28461155838396,52.28462894768164,65.57695011876616,6.359875776873726,37.062151033360294,36.3290311769761,33.19917092903911,70.67524127687415,59.155752781404686,42.97441757769525,10.0,48.09415652423383,36.649950711869934,35.14925238475797,79.266242471286,69.09931634430795,62.60281305746079,8.919533436926168,62.9456322254097,47.75274633075247,38.72202710491121,89.78392754916426,0.4,57.888889567256044,8.295750723043737
154,7.348380545741505,btech2,kinesthetic,masters,3,8,77.03914130627014,69.73818320492981,10.0,65.29766529985963,59.94903022992435,44.06264151840708,100.5241158134546,76.5369031584585,69.07259271597425,10.0,57.34379740087997,52.31695569010644,40.77947960329647,97.78565204182362,68.13219945808073,62.59950118085132,9.591568767025715,50.18692434668411,50.33564073174871,36.74552038357357,89.88582120032976,78.59345601873217,72.46891938186118,10.0,62.94891983922788,52.87369305434003,46.304069055104435,100.55145015608642,76.08335905064169,78.42198925402337,10.0,58.4616673328499,56.43900078108951,42.891912376390614,101.19504061355461,2.0,70.46023714752798,9.918313753405142
155,7.439608709948022,btech1,visual,bachelors,2,9,57.14877597623565,53.61725985008451,8.827473034398096,52.504117895080014,35.63796912915004,35.08177442849285,78.6484205023484,85.72565927442773,82.88786901220051,10.0,68.21942822972338,56.93523642932634,45.16730126775043,107.9298241122887,62.7756097641843,63.16906137986599,9.545623771568822,45.23522302944905,47.90340348674205,35.12262939511917,86.66862761176864,77.00413982038057,77.34915975234726,10.0,59.66464041247354,49.91409910572616,43.269080586676026,100.44321478158636,71.41246747973696,63.84458531592431,10.0,62.80354028798368,41.953756902357256,37.83285766068294,93.43195716522321,3.0,68.17358706208451,9.674619361193383
156,5.928472872960448,btech1,visual,phd,1,6,70.86578011156972,76.02459359436027,10.0,58.09550371017965,53.75087412550514,41.85869355837651,97.93064679828868,58.515989945164705,66.83142531484901,6.222854093202132,42.56021577588895,39.02194346657515,37.1796996971987,74.3617097384966,69.5941726618692,73.85380958263167,7.370662214890122,46.282698161459884,53.72761548191853,39.31702177429007,87.10734563071432,65.28151875254758,56.52373975866171,10.0,50.697448363891574,45.0722801103605,37.780186083727244,87.43518869975536,54.46835160578324,50.07269087384711,3.747139418306883,45.90651691414409,30.445174601377083,24.357529065782234,59.503319886716255,3.0,64.66125182486996,7.468131145279827
157,9.798661766717135,btech2,reading,masters,24,12,82.4005464163919,63.70263225011165,10.0,58.49045375111703,56.02498263496969,37.66091336809668,99.24832369950326,77.14170672730579,75.10168031683486,10.0,59.276023704261824,45.3191547183577,46.82787355789336,99.0764635493657,80.04589063175484,74.75276947187655,10.0,66.63245833010595,67.8074640789134,40.58343768107207,104.6101754556178,80.1640705008437,73.76472847905728,10.0,69.53437716624224,46.81248733482306,40.71180164818309,101.64707641921446,78.78809086266565,82.58091666392292,10.0,63.67985677889644,56.82265860588594,49.36279148144917,104.3648886519605,0.48,73.98054543636064,10.0
158,7.710749381367681,btech2,auditory,high_school,16,9,71.08724310493821,67.48268539505413,10.0,54.837940754875255,55.57934028863976,42.046115351393766,95.24229501701878,72.01866530217043,62.35490879279679,10.0,61.251977048059615,53.88844562504119,33.58511946538248,94.78500215967233,82.03020029990049,82.83842080467726,10.0,64.98790133216671,59.24429497974933,43.54905323782985,106.29843580815077,72.06207482056121,50.76114648820554,10.0,59.1032035038098,46.208324656267635,40.42083079629002,89.84990309869775,71.36303921150586,57.031432958657646,10.0,64.62959188107106,48.02893756430612,42.25295675765157,92.55342498900622,0.5294117647058824,64.09371888787828,10.0
159,5.2130447541960265,btech4,kinesthetic,masters,22,7,55.52248640120353,64.20582389391046,8.582878279572206,46.79327485940884,47.60322519028841,33.94763917377611,81.37885157482576,60.71701902378682,55.41831976037328,10.0,45.215175896137396,44.91239408145271,37.28134844875499,84.43143903426522,71.94902006101681,68.21604843801049,8.875910334618245,66.1080384060941,56.82867955236668,34.654719768452566,94.31266125343372,54.06800444687209,46.52532421306291,10.0,36.624524936110895,44.09336343675553,38.07449685370136,77.69248229859767,51.593283628868974,41.12243814821841,6.984728392566435,41.85846146565171,31.15491990505255,23.321377857547215,64.88023727931805,0.30434782608695654,55.097590890715104,8.888703401351378
160,7.984830412950744,btech1,reading,high_school,20,10,81.5303569759414,79.60540107832244,10.0,69.55535937153948,47.03205038483673,44.59931682419686,103.98187457732972,77.04057288768813,71.65737801192412,10.0,64.44231284834602,63.98639752401024,41.518201243145405,101.57774911450593,81.02942803023626,87.26600525696702,8.670998824559828,54.40590826354365,63.04591253448404,38.45608083556691,102.22234238256824,76.87039649166397,73.39557535304498,10.0,67.94317160387142,47.52230099860961,39.017278097134835,100.08665209295124,64.85283969581218,62.021927260595845,8.966027092415274,53.156234310552925,45.398697723957355,34.208215144677794,86.229035138926,0.47619047619047616,74.78925739217088,9.527405183395022
161,5.5379774946590175,btech3,reading,high_school,23,11,62.42840915969041,49.61190418857834,10.0,52.47808526386805,37.00921096123838,31.224106016290975,83.27802935421563,63.5953395465033,65.18617020420692,10.0,53.8585125772741,38.539139714239,43.33636803488185,88.85363472359036,67.34846643491652,77.7188298449053,8.476824993924556,58.11983034629438,50.56908478445645,41.628863589720346,91.98884777882449,63.303322801740045,56.4671578247645,7.915400868197797,54.04639995512679,40.99595560233978,34.73985493145947,80.26403240633874,65.73313351101494,59.307679090148326,8.660561879285957,55.03123912797941,45.400230824806144,39.00506829574869,85.13196326222618,0.4583333333333333,61.65834823052067,9.010557548281662
162,8.180626905613678,btech2,reading,bachelors,19,12,73.51802934536792,68.73182534886647,10.0,57.556385786053376,49.27007247310873,47.30508236397463,96.05072808168143,59.049059834475074,48.91616767840277,6.0402872773305,48.48611376597979,39.31642202661805,26.6480635202575,69.58571643819204,71.36058721564878,70.03848120555563,8.149660561560458,61.77322848600978,47.31481804980914,37.013520415281555,90.3679679129804,85.72387979358932,74.37987912241363,10.0,71.62530089567079,66.2023431556809,41.96596344353967,107.27766226186257,78.45447778105817,67.12371368878713,10.0,56.59103960851412,50.366137251479955,38.65457760999186,97.56248174805852,0.6,65.83801340880512,8.837989567778191
163,8.737893368511106,btech4,visual,bachelors,22,9,67.21101278283261,63.21422734215651,10.0,58.06138737514409,54.37483105220423,36.90312604582206,92.71410607988224,77.71005153114645,70.76519978239719,9.42971568136889,65.51558506994886,60.23196956192781,40.84346344839034,99.4648607860659,82.6608085927631,96.46041235299319,7.556658218058365,71.47048420066903,63.34716033156617,46.8061051251689,104.89506847701357,92.7872667253277,85.88466511134114,10.0,70.26359010957381,64.74660443424364,46.70251300569179,113.13183540510603,85.83480322053347,72.34421573519334,10.0,70.03391924759038,60.878514442988426,40.99130721861677,105.6740510623582,0.391304347826087,77.73374406481628,9.397274779885452
164,5.7689765224724345,btech3,kinesthetic,bachelors,12,9,48.983999631298175,38.103130121832486,8.740013882469976,35.98437424206322,36.95113001524843,30.856163670313094,68.1849061750757,67.51564206280632,67.82686153762769,7.709540291000419,52.540507317834255,49.05540024902257,33.81737576969837,85.72232229444062,55.31517015539085,63.8016498900857,3.140607213854053,45.48036197534639,40.94982425646086,26.94854262683546,63.6529126055153,59.48582681380597,49.41842319369568,10.0,51.85770643580922,33.027882566577695,32.421472261182416,81.35269603398913,67.71854417888181,75.8334534323085,6.665183215744996,47.252981366240206,42.43060424917076,32.036561375164304,83.28554119079192,0.6923076923076923,58.99670363511001,7.251068920613889
165,8.445064193866482,btech1,kinesthetic,phd,4,11,73.54324479237798,71.911225458658,10.0,59.75784119827307,45.25651335980885,37.97930269859254,96.74281873826087,82.28326360792978,77.99462484285992,10.0,55.81291021077087,65.75597158036929,45.838699688466264,104.54702516470091,78.09222293011892,77.7858802067503,10.0,67.08747664186859,48.22102162465295,39.60092045891967,101.86892797405089,74.14251071839749,73.53290766694782,9.05055501173379,60.216674328776,54.87818607988433,34.29813970171649,96.13277068394376,82.00712581711224,90.36657622617122,10.0,68.53338649639431,60.999926803454656,49.26273801775551,109.3428201896736,2.2,78.31824288027745,9.810111002346758
166,7.619171390404747,btech4,auditory,phd,20,8,71.90563555846796,58.37830079209309,9.068072548144189,61.27344550630805,53.72854651814005,35.15987585661816,90.73026090911489,67.43516965970397,66.28121437616586,7.21522901994776,54.2444515392137,54.585964157502474,30.583071293289127,84.82868159108205,81.27427684713105,74.27431092554116,9.89841737768678,66.5482315316046,61.960399074655825,42.08875862158891,103.76355074051418,70.00383106131181,59.59561674339194,10.0,50.19489137000675,54.930144029043866,34.55287262089359,91.6489727573999,66.44474774756326,56.798663201350244,7.821939369772098,55.87203013535187,45.52636507333678,32.59375665954874,82.29307545004997,0.38095238095238093,63.06562120770845,8.800731663110165
167,8.233090239991736,btech2,kinesthetic,bachelors,8,6,81.68075636301076,83.10983626537757,10.0,68.22778412542644,52.60785579109859,47.586806549903535,105.73059941229633,67.60715297499344,68.58750779968334,10.0,54.477184537528615,35.17544980711573,39.66020407519137,91.06700868159903,77.18927043131396,64.70447546433564,10.0,58.0087444200377,45.90150244757043,39.304930620905864,95.87358784196749,70.79628782850993,69.06470494456455,10.0,58.076090933239094,49.43610660466496,39.05259754792714,95.16475624545895,87.28385163070757,80.25689979844046,10.0,75.70429079956365,70.29778801894015,47.26254708448741,110.89092241459073,0.6666666666666666,73.1446848544803,10.0
168,9.845189473980922,btech3,kinesthetic,phd,24,6,89.3205868161332,89.53847272110269,10.0,74.45194430403292,66.87707044237001,50.16440795820283,113.78912875474452,86.14226341117958,68.83681579172483,8.976281660419298,67.06302948759792,61.586439118384966,35.44093220034729,101.3342153741446,86.22571244376365,84.3277522130208,10.0,66.97450858194776,63.595915169294564,48.331441184337905,109.37417420409807,92.46358628651397,82.2036870486368,10.0,78.73022395349389,61.932445668500904,43.16477890793083,112.74594107249585,80.73810083076039,100.0,10.0,67.71935788891999,49.9978175015888,52.412615116558676,109.95281664088047,0.24,84.98134555489703,9.79525633208386
169,6.631917825995695,btech2,reading,masters,24,9,65.57305026404647,63.60021424020116,10.0,55.32801517933804,48.59596017160248,41.3699290613691,90.89788068032001,72.07583654307706,68.04087712912985,10.0,60.900060393060485,51.76633860331765,39.509528666325046,96.1425576054265,63.93512368856864,72.69788801775192,8.759415758774349,49.00854742482677,41.99404887755578,43.0273490585709,87.31205260243345,67.39505897867149,50.75398179866691,10.0,56.75688279547203,38.46574121642814,28.195720513836168,86.46761173285368,83.43158684333208,80.43744422720016,9.943916431015506,79.62796784117414,55.447220615288224,47.176776087751506,107.59689556700876,0.36,67.10608108259001,9.740666437957973
170,5.869395753463765,btech1,auditory,masters,21,5,66.20370637653355,54.05940792709826,10.0,47.71949571476369,41.75203539144931,35.8030893901603,86.12003459467485,72.72445026163012,63.243830652149796,10.0,62.00108977106859,50.792991403864896,37.326281858190974,94.982041476537,46.57434570627708,40.10460137558054,5.915859914148751,43.07849517988593,33.418359422483555,18.676021718939253,59.883226627986666,60.88734506283122,52.178650546952724,9.520833749404915,39.71022550341964,40.19207079339755,35.62950397716094,80.55637888195562,56.26212077722824,68.45641992161183,7.147465095008747,37.94871886196909,44.05068860917839,38.025642447170355,76.78408069307321,0.22727272727272727,55.60858208467863,8.516831751712484
171,5.665728355561715,btech3,kinesthetic,phd,5,9,65.1752962202071,60.690446392151074,10.0,52.228024725814805,45.2929351865355,36.20928092932874,88.90539639258071,58.972983009849614,47.2251380282838,7.0824679825043635,48.269172754589825,39.108764657936476,30.843199781887964,72.11082917181703,63.687816617752716,83.44404495158933,8.612411721402887,57.34736219218641,37.61085710868379,45.55391068674338,90.58930819191708,71.05439818952242,56.90447999388382,10.0,58.84113579457189,43.506426702830524,32.843135288618754,90.84523764858449,56.03475749766428,56.35527586669147,8.210392623144784,44.732182101284984,33.96932936532845,32.16727526636965,75.75689034849951,1.5,60.9238770465199,8.781054465410406
172,5.776284572551843,btech1,visual,phd,4,9,64.47457487025385,57.657049962955355,9.86887779215261,47.03343260399279,51.25562121712396,33.80183921763441,87.4369363866135,67.28458181144599,67.9724226406392,10.0,54.32085847867174,54.90964152838932,39.73498073865107,93.6901345178293,66.35553447146972,77.33701119646804,10.0,57.15715769683599,42.82926050168995,46.09361345426733,94.74127987730719,62.80463765800547,65.31377422989246,8.955498594797639,48.424700041201206,43.920878930149826,37.38754802416333,85.4343199622655,59.02813559397273,44.20658979206008,7.566927611772113,52.468593776785895,41.484508074106984,28.355407956660247,73.66697928815739,1.8,62.497369564403016,9.278260799744473
173,6.884347435878844,btech1,kinesthetic,masters,24,11,68.63242174423402,67.91419240259135,10.0,53.45856711362222,38.58250868514755,44.88565348409079,91.63338778828648,55.2857820034379,55.462261600221,8.735248483881184,50.322525140845805,38.56488652236684,38.58463164796952,78.29184848256692,59.931206800641895,58.722421442871195,4.870332814763112,48.25148550858762,39.33446718148035,24.922131155176682,69.33810050091765,82.80120816208907,78.15064839511187,10.0,56.8159889497163,62.0995403661097,39.893533757750134,104.40300718074309,74.02579588396843,55.73231050612341,7.141692409715045,64.93323159059592,41.92987557983271,31.61650691783418,83.78455481013381,0.44,63.196366869383766,8.14945474167187
174,7.511727962224966,btech4,reading,high_school,9,10,75.35724738273389,84.71584348602761,10.0,54.44159825616615,54.2556172035073,45.72486676577416,101.86223431785285,65.12658710062186,65.43618546477589,9.653825874215439,46.73122858317198,29.903888917275253,38.21574653246537,86.13823572739491,66.26590680366141,69.25478720869145,8.426687324821003,42.725543653671274,45.62469868489846,37.49314903495364,85.81539720932045,75.29626925800575,48.37654026988129,10.0,63.48367052567188,47.76240146620932,29.145071543472927,91.31838058294886,75.26060764357548,75.59778716471618,10.0,57.34113584023966,47.32894260266989,43.002433098769195,98.48409097328148,1.0,68.67622871881848,9.61610263980729
175,7.415036198995028,btech2,visual,masters,7,11,69.71722506092533,57.434424983680415,10.0,57.498613580500034,43.26756093322952,38.095045176369815,90.2321436965337,83.3491025958774,86.02660590475094,9.654633270031129,65.02240162095092,56.13156050557629,41.86896076932811,106.2846169388487,73.55058692095173,65.75116061724589,10.0,62.95849144433919,48.51172875489132,33.41576803723225,95.86611598343903,75.31185206652798,62.211271292621284,10.0,63.66457726913775,56.1432917116485,38.514074055095755,96.75930256151551,71.85360473362493,70.12415143175357,10.0,63.41405612790306,45.627505800246304,43.09905567141457,96.13492161219844,1.375,68.30952284601042,9.930926654006225
176,8.240774873554036,btech3,reading,masters,6,12,72.85664902876904,67.23952074041037,10.0,48.459560487112164,50.91871627389428,43.66796578342144,94.22125734778172,84.07849363936127,86.44191843271157,10.0,72.25189098353788,69.21081996493257,45.20446048267734,110.78337962782855,73.4547213429165,74.84520790369504,8.01238970583002,62.672050414136315,53.15751608488339,38.327508834642046,93.24705500061813,82.2645505847042,73.75201155549459,10.0,65.65535313318256,48.81832313765241,41.52408046408283,102.2024751411553,89.74202616001985,76.91123709277201,9.206611305866733,64.47508198680299,61.96519762995878,40.10262962220344,105.55605745195402,1.7142857142857142,75.83797914501672,9.44380020233935
177,7.0195028378168605,btech1,kinesthetic,phd,6,9,73.41771494327642,71.68600333275973,9.271939460189609,61.82057791766346,53.681211644579896,41.809873770872244,96.01397379204381,78.81542177870612,55.377856806777245,10.0,65.7312126178501,49.585581941286534,38.04381773856984,95.43704493738612,72.92936467063056,66.14445556249686,9.767778707512221,59.76778965351192,53.435410791873956,36.2294489303778,95.29889872634583,75.07596369162066,66.39120330478917,10.0,54.961968179300506,51.3145924958754,40.200923775897394,95.8892305693614,72.21541172123196,74.39466430428263,7.919873618173004,53.74627373734274,55.50655506971977,39.103674906640535,91.35210915535596,1.2857142857142858,66.79883666222113,9.391918357174967
178,9.180301115735976,btech1,visual,masters,5,6,84.2740448679663,72.04195357872676,10.0,67.4959748334682,69.0576762772181,41.230334314325134,105.80525168740749,83.5962759594666,63.37096252308402,10.0,65.70187324967121,64.6050738505713,44.07093874926317,101.99584120574822,91.24304356598009,83.12425314520284,10.0,75.39114881547069,61.63748233239192,46.5000381015331,111.98878804213228,76.38042310154432,78.7737679454458,10.0,68.07285305732286,43.42145666371559,48.420805045680616,100.90844608240724,88.97739463895732,89.61585321465782,10.0,73.23925450277902,60.924339241945766,45.1540231091368,112.60025288168899,1.0,77.38535808142345,10.0
179,6.603014750143066,btech3,auditory,phd,20,6,67.8882484623417,79.20670214609669,10.0,63.821396990261036,47.390285019449095,45.99522098897054,97.5990623302222,51.61457324272641,47.613070691185186,6.843963059125489,43.24452428824741,41.342556564693886,26.037338282961183,68.14970180976378,57.13872441279149,51.46023065151468,7.8950430983240585,41.65246308821138,40.192353804687386,32.46803642580496,74.25541078947799,63.70061888569418,49.78171176004332,10.0,53.69870319274346,45.50088404319323,37.0637489936116,85.29469916768117,72.7818123502975,72.80076441920615,10.0,59.626413345861685,49.32837460448424,42.60138641646084,97.29617245843274,0.2857142857142857,60.172495933609206,8.94780123148991
180,10.0,btech1,auditory,phd,19,4,85.8376879213609,87.06039429473637,10.0,67.64714957698266,67.41400984106225,44.250479242885746,110.71236736967201,79.59457429977999,95.25890064091769,10.0,60.93461875514759,54.43677888291206,53.55376766396802,107.72120955789624,84.84754344396829,100.0,8.279955035525651,66.16122114500048,62.051052127581734,46.27771592536676,108.0107234750516,93.36489638873594,74.04773718828278,10.0,77.71265714765048,70.99050933181456,48.12721285999238,111.86575468389896,100.0,87.0756736717833,10.0,86.27231801902334,65.98184212785411,47.22353718841792,118.96082612356662,0.2,88.68854115914402,9.655991007105131
181,7.938501021647509,btech4,visual,bachelors,2,8,71.27325190944948,64.50817841290362,10.0,55.994118041583015,45.68878540286961,34.6990290914261,93.11418980431877,79.59482338697903,66.10413758543122,10.0,64.48226097614793,56.66187410294054,39.261485943030465,99.84079089228425,74.46452563516267,61.24460365438909,10.0,55.46850299168232,40.9024787706994,38.96319477392266,92.61483861473906,89.58616658236704,68.78654944007846,10.0,76.27647145892443,60.5356249931804,39.71480039632408,106.99224593278608,82.20970552618235,74.0897493303664,10.0,70.2282103590316,51.8310539830981,38.692567717829334,103.4196966609023,2.6666666666666665,66.94664368463377,10.0
182,5.714263665375576,btech4,visual,masters,18,7,68.34156702175831,59.11953437218827,10.0,58.085915030053684,45.36399660031343,41.97138703771003,90.58997386491487,51.37766261305741,41.513521649393816,10.0,44.542409201332276,35.6160509075044,31.118442974187143,75.0288905563666,43.99754426951463,62.611893926566616,7.718806153045026,34.42131518377581,33.009096354289696,31.8515745174668,69.65356607562074,56.6788431275166,63.347791103686795,6.156935569678721,51.40519366767809,40.483496039457904,29.153207206509272,73.92998474721924,51.14243747373495,50.249051209744266,4.439754818705106,38.72533857619723,40.891404976255245,25.016510744655466,60.79346634140045,0.3684210526315789,55.36835845231595,7.66309930828577
183,5.393661252908331,btech4,reading,high_school,21,12,67.39147502069207,50.37640460492233,8.536553716472955,53.18071644366145,50.10932549372786,30.56841837522127,83.17267882978079,62.541823194142005,71.69153468085744,7.731108810416301,56.49280130830151,41.14264684576245,39.296661398190224,84.36283333627254,53.390832164288696,52.320323632710036,4.932515865275088,47.09789755386685,34.16499163095993,22.17580014702418,64.03941092907777,48.87800966088983,56.51129107854083,5.015848472682511,40.71675781897804,31.6967074973167,28.361087321004128,62.414156403409926,61.55212281626724,55.90111051117029,8.422478891737445,55.53386592798587,43.96666913407434,37.710757341336475,81.58369921437935,0.5454545454545454,57.36013290164019,6.92770115131686
184,7.723708622864778,btech4,visual,bachelors,14,12,66.41912414334125,58.754697871981946,9.866898422506463,54.50946335117262,47.50219214237368,36.447336318455456,89.09650261048242,73.48740125288562,72.0637283759657,8.95413535949739,62.09445061139198,48.098495580213,43.797462616199105,94.40542702117688,65.88885171788881,65.40862463512973,10.0,54.90472759453795,32.80331611429182,45.96560514451191,89.13433463401891,80.8286938480559,65.57277718067581,10.0,58.97094748493835,58.3483244832726,45.24695669057104,99.60120148865676,80.62013568956547,73.1077539101559,10.0,67.2500862713748,54.81529721038989,45.1315418828044,102.49018797113767,0.8,66.98151639478182,9.764206756400771
185,6.664805822011224,btech1,reading,phd,3,8,72.83163932776931,69.22393072767501,9.199603958717283,63.23731167265835,49.340053120302,38.518136860358496,94.38525154450613,75.93187212847359,89.1750963546605,10.0,67.56364974129991,60.25564566069967,48.423901348283096,106.29817206808752,80.39811958061136,71.8144751133455,9.856376412561076,59.096671931648004,54.31957294452398,44.330662998312675,100.28515633535721,73.528735745007,75.86476379651123,10.0,55.39289796661379,55.52342437067224,39.402634483955914,98.80837178754908,76.82753448286388,66.00005408437548,9.116899232765288,65.60076983728337,61.79316567906841,34.49591225834283,96.99081804420683,2.0,74.41566401531354,9.634575920808729
186,8.071000741138137,btech3,kinesthetic,phd,11,7,80.88298484410177,80.71045453029942,10.0,63.36881368707702,54.8405171624328,42.40652027993699,104.29772992415701,72.4659052506628,74.84290065178712,10.0,50.75953167342022,49.858657770181686,38.20814992126563,96.53196071234154,76.90161792663136,71.92118528765415,8.810986624939023,70.68155286071772,48.792177278203255,39.59073701739364,96.691022152604,81.53529790358533,65.96743034361081,10.0,62.6304504070607,57.00655544429774,43.99070422917539,100.34989914222115,71.97162459518422,55.85281577721487,10.0,61.586347945577934,36.506311353504984,32.96379289128187,90.25839346610057,0.5833333333333334,69.85895731811328,9.762197324987804
187,7.709856436860317,btech3,reading,high_school,5,10,70.17769532648977,74.25210094628737,10.0,62.118457106349155,55.79085950813534,45.57963186841201,98.0331059066548,69.31224402434256,67.35097502635027,8.753497338470684,44.3862334276669,44.6585606151273,38.71139423763239,87.5474012394733,71.98375485524103,64.94392733781726,10.0,58.45231862964552,48.04231767329643,38.84099005714803,94.25087558888286,67.70692679960129,59.11750603967455,10.0,60.244461128972844,44.73721883393241,39.16055602490785,90.56527452617867,77.90642448518466,72.59575543243936,9.978112264165024,61.11175862481177,59.644502528455725,43.31150579711687,100.98907238929087,1.6666666666666667,67.65205295651376,9.74632192052714
188,6.890756631014691,btech3,visual,phd,18,9,74.97585665760735,66.43462728263368,9.696302078409927,51.5850160485128,51.04088880518728,40.44636092223585,94.40352281111782,54.18282687401789,65.91598126461986,7.463879703862654,32.43396458041994,40.67387863955855,41.22654575145368,74.80574072357784,73.25471059985742,62.37457429160003,10.0,55.233505903307,53.613575247279215,45.92090325741382,94.3413187000109,70.7331369644885,67.19736742011112,10.0,57.66125756735906,50.94793963561121,38.835475667308664,94.74384459227427,69.26765332155804,61.73226093003679,10.0,60.35939424374097,40.62306317911731,38.97594120029831,91.374108221063,0.47368421052631576,64.7309622378003,9.432036356454516
189,5.729809422897393,btech3,visual,masters,3,7,62.674688788638164,65.387246203758,9.551276919117283,58.15715041268466,38.76803554846623,37.80736699996957,87.87865802810715,51.00594513044334,55.61273221227603,6.188214890644236,46.38503938075693,37.83645968195768,22.227057100795243,68.28406724720004,57.844175206885836,52.37086946699871,10.0,44.76995153993361,44.743374904277744,40.73203368169858,82.27592988948565,61.87586360033653,54.43429012918014,10.0,46.07913673860096,52.38890834137571,40.840140403506425,85.85083924088514,57.27731083558247,58.48170838303961,7.737474364609269,47.53804777401856,40.75771070379234,32.56468257233669,76.91222371464431,1.75,57.2573692790505,8.695393234874157
190,4.727729162971203,btech2,kinesthetic,bachelors,14,5,51.518044864017114,58.53244823826687,10.0,32.27360548398703,31.788253283523368,33.73272782837523,77.77623123221349,61.213937827067696,71.30390335781185,9.732158887714652,51.98958746822006,35.389701763496376,41.97574549715644,88.18011618607206,51.32537197819364,61.48503478619705,6.648547027191318,38.28599913425369,42.375823456434475,30.888341087394675,71.02057369731375,49.19242691924351,52.09489787897623,6.220977422002342,38.35818438214673,36.009542508979,24.471559263727432,65.12353143106616,44.89354408992639,57.79398947803906,5.200381479412661,40.45001235968566,36.249250521246815,20.268322208006968,62.401648349760116,0.3333333333333333,60.242054747858205,7.560412963264196
191,6.330227571899468,btech3,visual,phd,8,4,56.22521679945892,50.33476408755917,10.0,51.74110999805473,42.70715743802932,36.011822672350014,81.75775606146392,61.21051617990277,75.27097868137105,5.7289427237039,45.37684083113315,39.62639204244393,33.18548462071628,77.00281317852068,52.39885862379061,58.738022952769605,6.206138949431306,43.04989364985055,43.432744054592014,27.12182607764899,70.17176283930743,71.58964364352008,80.27246366310229,10.0,63.88553104964046,43.74684854032649,46.08447588780933,98.86245349483376,65.73816054734158,64.25109851358499,5.752196143568199,60.03890035211641,37.08808699920543,27.700320950137233,77.396230306415,0.4444444444444444,65.77346557967742,7.537455563340681
192,8.284598191485209,btech2,visual,phd,4,7,72.89190772242803,68.96364159915846,9.780035673050591,48.98121383642142,62.30694766176188,32.89733479311464,95.87918681259802,68.05075328081602,55.56652317534055,10.0,52.51613277295233,39.14153541120992,33.86244033462696,87.63890849255291,71.38402508429894,64.27359635108186,5.506757827375329,50.49329335134037,44.7861463011884,30.452919083277557,78.64787836904944,73.9460417442857,64.2967290116988,10.0,62.22900212615243,61.222886110006144,38.73236499353278,97.38521863664769,84.21754099725877,81.11228486916909,10.0,66.89156936108624,65.1324068955638,48.20592608107026,107.82429829815175,1.4,66.84255500128975,9.057358700085183
193,7.321140616195306,btech2,auditory,high_school,12,7,75.09146016499089,63.992218748349934,10.0,69.97608872404166,49.9441086990037,39.89590371021332,97.22227930395815,70.6419479565656,74.59780289045491,9.851843645049435,58.19594562010481,62.20000847836286,45.18318662265151,98.25104409968117,50.67671951299227,56.34566654051838,6.517151352345975,42.01309424933726,41.523643010481806,28.803888265738824,69.2563524133632,67.05743118799178,56.571251888412924,7.793036213529643,58.85957975744541,42.86696418558795,35.909829852565565,82.43243827376452,84.25377421256323,72.21859413388651,9.850001414927286,72.60629172909096,58.2896813389859,42.628863934119536,104.55148813018462,0.5384615384615384,64.74510684032452,8.802406525170467
